iteration,state,num_high_quality,high_quality_percent
39900,0.7982631737159954,114.47,57.235
40000,0.7983882484446633,114.49,57.245
40100,0.7985139193650539,114.51,57.255
40200,0.7986396618009616,114.55,57.275
40300,0.7987635110197673,114.67,57.335
40400,0.7988879517470204,114.67,57.335
40500,0.7990099843107223,114.72,57.36
40600,0.7991351044934568,114.74,57.37
40700,0.799257162149819,114.76,57.38
40800,0.7993817579464472,114.82,57.41
40900,0.7995060826019896,114.91,57.455
41000,0.7996288679039342,114.94,57.47
41100,0.7997528635268005,114.96,57.48
41200,0.7998743979311459,114.99,57.495
41300,0.7999973210285403,115.03,57.515
41400,0.8001199010522763,115.09,57.545
41500,0.8002411622524045,115.13,57.565
41600,0.8003626106791072,115.2,57.6
41700,0.8004820503833682,115.24,57.62
41800,0.8006027096736625,115.3,57.65
41900,0.8007223914366276,115.36,57.68
42000,0.8008431036971635,115.39,57.695
42100,0.8009643292154407,115.47,57.735
42200,0.8010847145777746,115.5,57.75
42300,0.8012018989431485,115.54,57.77
42400,0.8013166784403069,115.59,57.795
42500,0.8014336430551984,115.6,57.8
42600,0.8015511546768407,115.62,57.81
42700,0.8016694877486631,115.69,57.845
42800,0.8017877205254519,115.73,57.865
42900,0.8019028815605563,115.76,57.88
43000,0.8020168454794063,115.8,57.9
43100,0.8021348822853603,115.84,57.92
43200,0.8022517301748071,115.85,57.925
43300,0.8023665976048914,115.87,57.935
43400,0.8024817062783268,115.92,57.96
43500,0.8025956385876428,115.97,57.985
43600,0.8027130036691726,116.05,58.025
43700,0.8028266711425291,116.08,58.04
43800,0.8029394718346794,116.12,58.06
43900,0.8030498597321067,116.19,58.095
44000,0.8031623135867569,116.2,58.1
44100,0.8032758383895662,116.25,58.125
44200,0.8033874058019728,116.3,58.15
44300,0.8034979972373155,116.31,58.155
44400,0.8036081682318057,116.35,58.175
44500,0.8037201283655726,116.39,58.195
44600,0.803831669024146,116.48,58.24
44700,0.8039401743011336,116.5,58.25
44800,0.8040496857660095,116.54,58.27
44900,0.8041604509000645,116.58,58.29
45000,0.8042711937174504,116.63,58.315
45100,0.8043814709021969,116.68,58.34
45200,0.8044895090683041,116.72,58.36
45300,0.8045981185458575,116.75,58.375
45400,0.8047069302442964,116.79,58.395
45500,0.8048148264612598,116.81,58.405
45600,0.8049213476904589,116.84,58.42
45700,0.8050260527836746,116.84,58.42
45800,0.8051312354228867,116.87,58.435
45900,0.805238651546252,116.94,58.47
